iso3,country,year,rank,n_ranked,rank_pct,score_raw,score_100,score_scale,panel_a,panel_b,latam_panel,country_source,source_file,source_sheet
TKM,Turkmenistan,2024,153,188,0.8128342245989305,32.63799295,32.63799295,0-100,0,0,0,Turkmenistan,2024-GAIRI-data.xlsx,Ranking
TKM,Turkmenistan,2025,159,195,0.8144329896907216,22.5,22.5,0-100,0,0,0,Turkmenistan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TLS,Timor-Leste,2019,173,194,0.8911917098445595,0.6940999999999999,6.940999999999999,0-10,0,0,0,Timor-Leste,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TLS,Timor-Leste,2020,120,172,0.695906432748538,33.351,33.351,0-100,0,0,0,Timor-Leste,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TLS,Timor-Leste,2022,137,181,0.7555555555555555,30.86326755,30.86326755,0-100,0,0,0,Timor-Leste,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TLS,Timor-Leste,2023,157,193,0.8125,29.76966296,29.76966296,0-100,0,0,0,Timor-Leste,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TLS,Timor-Leste,2024,146,188,0.7754010695187166,33.67769811,33.67769811,0-100,0,0,0,Timor-Leste,2024-GAIRI-data.xlsx,Ranking
TLS,Timor-Leste,2025,179,195,0.9175257731958762,18.39,18.39,0-100,0,0,0,Timor-Leste,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TON,Tonga,2019,166,194,0.8549222797927462,0.9959,9.959,0-10,0,0,0,Tonga,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TON,Tonga,2020,115,172,0.6666666666666666,33.997,33.997,0-100,0,0,0,Tonga,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TON,Tonga,2022,95,181,0.5222222222222223,39.80367582,39.80367582,0-100,0,0,0,Tonga,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TON,Tonga,2023,108,193,0.5572916666666666,39.00745952,39.00745952,0-100,0,0,0,Tonga,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TON,Tonga,2024,118,188,0.6256684491978609,38.63065051,38.63065051,0-100,0,0,0,Tonga,2024-GAIRI-data.xlsx,Ranking
TON,Tonga,2025,156,195,0.7989690721649485,23.11,23.11,0-100,0,0,0,Tonga,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TTO,Trinidad and Tobago,2019,73,194,0.37305699481865284,5.037612765836363,50.376127658363636,0-10,0,0,0,Trinidad and Tobago,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TTO,Trinidad and Tobago,2020,81,172,0.4678362573099415,41.243,41.243,0-100,0,0,0,Trinidad and Tobago,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TTO,Trinidad and Tobago,2021,90,160,0.559748427672956,40.77693238,40.77693238,0-100,0,0,0,Trinidad and Tobago,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TTO,Trinidad and Tobago,2022,106,181,0.5833333333333334,36.1712009,36.1712009,0-100,0,0,0,Trinidad and Tobago,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TTO,Trinidad and Tobago,2023,104,193,0.5364583333333334,39.44275869,39.44275869,0-100,0,0,0,Trinidad and Tobago,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TTO,Trinidad and Tobago,2024,110,188,0.5828877005347594,40.13955078,40.13955078,0-100,0,0,0,Trinidad and Tobago,2024-GAIRI-data.xlsx,Ranking
TTO,Trinidad and Tobago,2025,120,195,0.6134020618556701,32.73,32.73,0-100,0,0,0,Trinidad and Tobago,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TUN,Tunisia,2019,54,194,0.27461139896373055,5.652322222329298,56.523222223292976,0-10,0,0,0,Tunisia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TUN,Tunisia,2020,69,172,0.39766081871345027,44.386,44.386,0-100,0,0,0,Tunisia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TUN,Tunisia,2021,77,160,0.4779874213836478,45.71261411,45.71261411,0-100,0,0,0,Tunisia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TUN,Tunisia,2022,70,181,0.38333333333333336,46.80606294,46.80606294,0-100,0,0,0,Tunisia,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TUN,Tunisia,2023,81,193,0.4166666666666667,46.07375273,46.07375273,0-100,0,0,0,Tunisia,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TUN,Tunisia,2024,92,188,0.48663101604278075,43.67929184,43.67929184,0-100,0,0,0,Tunisia,2024-GAIRI-data.xlsx,Ranking
TUN,Tunisia,2025,88,195,0.4484536082474227,42.23,42.23,0-100,0,0,0,Tunisia,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TUR,Turkey,2019,46,194,0.23316062176165803,5.8789558126789325,58.78955812678932,0-10,0,0,0,Turkey,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TUR,Turkey,2020,67,172,0.38596491228070173,46.01,46.01,0-100,0,0,0,Turkey,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TUR,Turkey,2021,53,160,0.3270440251572327,55.48568205,55.48568205,0-100,0,0,0,Turkey,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TUR,Turkey,2022,49,181,0.26666666666666666,58.97375556,58.97375556,0-100,0,0,0,Turkey,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TUR,Turkey,2023,47,193,0.23958333333333334,60.50820969,60.50820969,0-100,0,0,0,Türkiye,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TUR,Turkey,2024,53,188,0.27807486631016043,60.62787606,60.62787606,0-100,0,0,0,Türkiye,2024-GAIRI-data.xlsx,Ranking
TUR,Turkey,2025,53,195,0.26804123711340205,58.91,58.91,0-100,0,0,0,Türkiye,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TUV,Tuvalu,2019,177,194,0.9119170984455959,0.6001000000000001,6.001000000000001,0-10,0,0,0,Tuvalu,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TUV,Tuvalu,2023,113,193,0.5833333333333334,37.45304448,37.45304448,0-100,0,0,0,Tuvalu,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TUV,Tuvalu,2025,169,195,0.865979381443299,20.87,20.87,0-100,0,0,0,Tuvalu,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TWN,Taiwan,2019,41,194,0.20725388601036268,6.152397618888574,61.52397618888574,0-10,0,0,0,Taiwan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TWN,Taiwan,2021,18,160,0.1069182389937107,71.97943147,71.97943147,0-100,0,0,0,Taiwan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TWN,Taiwan,2022,14,181,0.07222222222222222,72.78496134,72.78496134,0-100,0,0,0,Taiwan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TWN,Taiwan,2023,19,193,0.09375,70.25307405,70.25307405,0-100,0,0,0,Taiwan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TWN,Taiwan,2024,16,188,0.08021390374331551,74.58025606,74.58025606,0-100,0,0,0,Taiwan,2024-GAIRI-data.xlsx,Ranking
TWN,Taiwan,2025,31,195,0.15463917525773196,64.81,64.81,0-100,0,0,0,Taiwan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
TZA,Tanzania,2019,93,194,0.47668393782383417,4.235002069428572,42.35002069428572,0-10,0,0,0,Tanzania,SHARED_-2019-Index-data-for-report.xlsx,Rankings
TZA,Tanzania,2020,124,172,0.7192982456140351,32.778,32.778,0-100,0,0,0,United Republic of Tanzania,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TZA,Tanzania,2021,121,160,0.7547169811320755,32.69103588,32.69103588,0-100,0,0,0,United Republic of Tanzania,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
TZA,Tanzania,2022,125,181,0.6888888888888889,32.49772202,32.49772202,0-100,0,0,0,United Republic of Tanzania,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
TZA,Tanzania,2023,137,193,0.7083333333333334,32.86338241,32.86338241,0-100,0,0,0,United Republic of Tanzania,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
TZA,Tanzania,2024,139,188,0.7379679144385026,35.08105029,35.08105029,0-100,0,0,0,United Republic of Tanzania,2024-GAIRI-data.xlsx,Ranking
TZA,Tanzania,2025,93,195,0.4742268041237113,41.45,41.45,0-100,0,0,0,United Republic of Tanzania,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
UGA,Uganda,2019,91,194,0.46632124352331605,4.369987118501562,43.699871185015624,0-10,0,0,0,Uganda,SHARED_-2019-Index-data-for-report.xlsx,Rankings
UGA,Uganda,2020,137,172,0.7953216374269005,30.902,30.902,0-100,0,0,0,Uganda,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
UGA,Uganda,2021,129,160,0.8050314465408805,31.75694309,31.75694309,0-100,0,0,0,Uganda,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
UGA,Uganda,2022,123,181,0.6777777777777778,32.65923191,32.65923191,0-100,0,0,0,Uganda,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
UGA,Uganda,2023,132,193,0.6822916666666666,33.43858135,33.43858135,0-100,0,0,0,Uganda,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
UGA,Uganda,2024,141,188,0.7486631016042781,34.63065106,34.63065106,0-100,0,0,0,Uganda,2024-GAIRI-data.xlsx,Ranking
UGA,Uganda,2025,113,195,0.5773195876288659,35.76,35.76,0-100,0,0,0,Uganda,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
UKR,Ukraine,2019,63,194,0.32124352331606215,5.26602090746408,52.660209074640804,0-10,0,0,0,Ukraine,SHARED_-2019-Index-data-for-report.xlsx,Rankings
UKR,Ukraine,2020,57,172,0.32748538011695905,48.901,48.901,0-100,0,0,0,Ukraine,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
UKR,Ukraine,2021,64,160,0.39622641509433965,50.57953842,50.57953842,0-100,0,0,0,Ukraine,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
UKR,Ukraine,2022,60,181,0.3277777777777778,52.79602255,52.79602255,0-100,0,0,0,Ukraine,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
UKR,Ukraine,2023,60,193,0.3072916666666667,53.28654288,53.28654288,0-100,0,0,0,Ukraine,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
UKR,Ukraine,2024,54,188,0.28342245989304815,60.57013332,60.57013332,0-100,0,0,0,Ukraine,2024-GAIRI-data.xlsx,Ranking
UKR,Ukraine,2025,41,195,0.20618556701030927,60.84,60.84,0-100,0,0,0,Ukraine,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
URY,Uruguay,2019,35,194,0.17616580310880828,6.52246328053802,65.2246328053802,0-10,1,1,1,Uruguay,SHARED_-2019-Index-data-for-report.xlsx,Rankings
URY,Uruguay,2020,42,172,0.23976608187134502,55.565,55.565,0-100,1,1,1,Uruguay,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
URY,Uruguay,2021,48,160,0.29559748427672955,57.92660526,57.92660526,0-100,1,1,1,Uruguay,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
URY,Uruguay,2022,51,181,0.2777777777777778,58.2470919,58.2470919,0-100,1,1,1,Uruguay,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
URY,Uruguay,2023,46,193,0.234375,60.57175304,60.57175304,0-100,1,1,1,Uruguay,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
URY,Uruguay,2024,47,188,0.24598930481283424,62.20915139,62.20915139,0-100,1,1,1,Uruguay,2024-GAIRI-data.xlsx,Ranking
URY,Uruguay,2025,55,195,0.27835051546391754,58.47,58.47,0-100,1,1,1,Uruguay,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
USA,United States of America,2019,4,194,0.015544041450777202,8.803863418285713,88.03863418285714,0-10,0,0,0,United States of America,SHARED_-2019-Index-data-for-report.xlsx,Rankings
USA,United States of America,2020,1,172,0.0,85.479,85.479,0-100,0,0,0,United States of America,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
USA,United States of America,2021,1,160,0.0,88.15961153,88.15961153,0-100,0,0,0,United States of America,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
USA,United States of America,2022,1,181,0.0,85.72133804,85.72133804,0-100,0,0,0,United States of America,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
USA,United States of America,2023,1,193,0.0,84.79617127,84.79617127,0-100,0,0,0,United States of America,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
USA,United States of America,2024,1,188,0.0,87.03218182,87.03218182,0-100,0,0,0,United States of America,2024-GAIRI-data.xlsx,Ranking
USA,United States of America,2025,1,195,0.0,88.36,88.36,0-100,0,0,0,United States of America,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
UZB,Uzbekistan,2019,158,194,0.8134715025906736,1.4123999999999999,14.123999999999999,0-10,0,0,0,Uzbekistan,SHARED_-2019-Index-data-for-report.xlsx,Rankings
UZB,Uzbekistan,2020,95,172,0.5497076023391813,37.171,37.171,0-100,0,0,0,Uzbekistan,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
UZB,Uzbekistan,2021,93,160,0.5786163522012578,40.13268957,40.13268957,0-100,0,0,0,Uzbekistan,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
UZB,Uzbekistan,2022,79,181,0.43333333333333335,44.50639995,44.50639995,0-100,0,0,0,Uzbekistan,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
UZB,Uzbekistan,2023,87,193,0.4479166666666667,43.78954115,43.78954115,0-100,0,0,0,Uzbekistan,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
UZB,Uzbekistan,2024,70,188,0.3689839572192513,53.45247202,53.45247202,0-100,0,0,0,Uzbekistan,2024-GAIRI-data.xlsx,Ranking
UZB,Uzbekistan,2025,62,195,0.31443298969072164,56.11,56.11,0-100,0,0,0,Uzbekistan,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
VCT,Saint Vincent and the Grenadines,2019,149,194,0.7668393782383419,2.052,20.52,0-10,0,0,0,Saint Vincent and the Grenadines,SHARED_-2019-Index-data-for-report.xlsx,Rankings
VCT,Saint Vincent and the Grenadines,2020,103,172,0.5964912280701754,35.717,35.717,0-100,0,0,0,Saint Vincent and the Grenadines,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
VCT,Saint Vincent and the Grenadines,2022,120,181,0.6611111111111111,33.70891003,33.70891003,0-100,0,0,0,Saint Vincent and the Grenadines,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
VCT,Saint Vincent and the Grenadines,2023,130,193,0.671875,34.13221331,34.13221331,0-100,0,0,0,Saint Vincent and the Grenadines,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
VCT,Saint Vincent and the Grenadines,2024,132,188,0.7005347593582888,36.6544747,36.6544747,0-100,0,0,0,Saint Vincent and the Grenadines,2024-GAIRI-data.xlsx,Ranking
VCT,Saint Vincent and the Grenadines,2025,166,195,0.8505154639175257,21.5,21.5,0-100,0,0,0,Saint Vincent and the Grenadines,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
VEN,Venezuela,2019,134,194,0.689119170984456,2.476409521714286,24.76409521714286,0-10,0,0,0,Venezuela,SHARED_-2019-Index-data-for-report.xlsx,Rankings
VEN,Venezuela,2020,159,172,0.9239766081871345,26.27,26.27,0-100,0,0,0,Venezuela,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
VEN,Venezuela,2021,134,160,0.8364779874213837,30.53735761,30.53735761,0-100,0,0,0,Venezuela,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
VEN,Venezuela,2022,147,181,0.8111111111111111,29.32769227,29.32769227,0-100,0,0,0,Venezuela,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
VEN,Venezuela,2023,159,193,0.8229166666666666,29.20001625,29.20001625,0-100,0,0,0,"Venezuela, Bolivarian Republic of",2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
VEN,Venezuela,2024,163,188,0.8663101604278075,29.20533246,29.20533246,0-100,0,0,0,"Venezuela, Bolivarian Republic of",2024-GAIRI-data.xlsx,Ranking
VEN,Venezuela,2025,145,195,0.7422680412371134,25.55,25.55,0-100,0,0,0,"Venezuela, Bolivarian Republic of",2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
VNM,Viet Nam,2019,70,194,0.35751295336787564,5.080937023342002,50.80937023342002,0-10,0,0,0,Vietnam,SHARED_-2019-Index-data-for-report.xlsx,Rankings
VNM,Viet Nam,2020,76,172,0.43859649122807015,42.824,42.824,0-100,0,0,0,Viet Nam,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
VNM,Viet Nam,2021,62,160,0.3836477987421384,51.81976952,51.81976952,0-100,0,0,0,Viet Nam,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
VNM,Viet Nam,2022,55,181,0.3,53.96052747,53.96052747,0-100,0,0,0,Viet Nam,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
VNM,Viet Nam,2023,59,193,0.3020833333333333,54.48001397,54.48001397,0-100,0,0,0,Viet Nam,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
VNM,Viet Nam,2024,51,188,0.26737967914438504,61.41545515,61.41545515,0-100,0,0,0,Viet Nam,2024-GAIRI-data.xlsx,Ranking
VNM,Viet Nam,2025,45,195,0.2268041237113402,59.98,59.98,0-100,0,0,0,Viet Nam,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
VUT,Vanuatu,2019,168,194,0.8652849740932642,0.8365,8.365,0-10,0,0,0,Vanuatu,SHARED_-2019-Index-data-for-report.xlsx,Rankings
VUT,Vanuatu,2020,151,172,0.8771929824561403,28.111,28.111,0-100,0,0,0,Vanuatu,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
VUT,Vanuatu,2022,133,181,0.7333333333333333,31.10658853,31.10658853,0-100,0,0,0,Vanuatu,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
VUT,Vanuatu,2023,144,193,0.7447916666666666,31.9130512,31.9130512,0-100,0,0,0,Vanuatu,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
VUT,Vanuatu,2024,116,188,0.6149732620320856,39.03768065,39.03768065,0-100,0,0,0,Vanuatu,2024-GAIRI-data.xlsx,Ranking
VUT,Vanuatu,2025,132,195,0.6752577319587629,28.55,28.55,0-100,0,0,0,Vanuatu,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
WSM,Samoa,2019,170,194,0.8756476683937824,0.7639,7.639,0-10,0,0,0,Samoa,SHARED_-2019-Index-data-for-report.xlsx,Rankings
WSM,Samoa,2020,126,172,0.7309941520467836,32.327,32.327,0-100,0,0,0,Samoa,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
WSM,Samoa,2022,142,181,0.7833333333333333,30.11334049,30.11334049,0-100,0,0,0,Samoa,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
WSM,Samoa,2023,147,193,0.7604166666666666,31.6611872,31.6611872,0-100,0,0,0,Samoa,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
WSM,Samoa,2024,127,188,0.6737967914438503,37.16037622,37.16037622,0-100,0,0,0,Samoa,2024-GAIRI-data.xlsx,Ranking
WSM,Samoa,2025,154,195,0.788659793814433,23.46,23.46,0-100,0,0,0,Samoa,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
YEM,Yemen,2019,152,194,0.7823834196891192,1.9548857142857143,19.548857142857145,0-10,0,0,0,Yemen,SHARED_-2019-Index-data-for-report.xlsx,Rankings
YEM,Yemen,2020,172,172,1.0,19.072,19.072,0-100,0,0,0,Yemen,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
YEM,Yemen,2021,160,160,1.0,17.92941373,17.92941373,0-100,0,0,0,Yemen,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
YEM,Yemen,2022,179,181,0.9888888888888889,17.3219318,17.3219318,0-100,0,0,0,Yemen,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
YEM,Yemen,2023,188,193,0.9739583333333334,19.88707052,19.88707052,0-100,0,0,0,Yemen,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
YEM,Yemen,2024,188,188,1.0,14.62247898,14.62247898,0-100,0,0,0,Yemen,2024-GAIRI-data.xlsx,Ranking
YEM,Yemen,2025,191,195,0.979381443298969,14.48,14.48,0-100,0,0,0,Yemen,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
ZAF,South Africa,2019,68,194,0.3471502590673575,5.151937233780326,51.51937233780326,0-10,0,0,0,South Africa,SHARED_-2019-Index-data-for-report.xlsx,Rankings
ZAF,South Africa,2020,59,172,0.3391812865497076,48.25,48.25,0-100,0,0,0,South Africa,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ZAF,South Africa,2021,68,160,0.42138364779874216,48.23683389,48.23683389,0-100,0,0,0,South Africa,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ZAF,South Africa,2022,68,181,0.37222222222222223,47.74442738,47.74442738,0-100,0,0,0,South Africa,2022-Government-AI-Readiness-Index-public-data.xlsx,Global rankings
ZAF,South Africa,2023,77,193,0.3958333333333333,47.27824677,47.27824677,0-100,0,0,0,South Africa,2023-Government-AI-Readiness-Index-Public-Indicator-Data.xlsx,Global rankings
ZAF,South Africa,2024,72,188,0.37967914438502676,52.91180045,52.91180045,0-100,0,0,0,South Africa,2024-GAIRI-data.xlsx,Ranking
ZAF,South Africa,2025,65,195,0.32989690721649484,53.94,53.94,0-100,0,0,0,South Africa,2025-Government-AI-Readiness-Index-data-1.xlsx,Global Rankings
ZMB,Zambia,2019,92,194,0.47150259067357514,4.319346351,43.19346351,0-10,0,0,0,Zambia,SHARED_-2019-Index-data-for-report.xlsx,Rankings
ZMB,Zambia,2020,129,172,0.7485380116959064,32.053,32.053,0-100,0,0,0,Zambia,2020-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
ZMB,Zambia,2021,133,160,0.8301886792452831,31.21443781,31.21443781,0-100,0,0,0,Zambia,2021-Government-AI-Readiness-Index-public-dataset.xlsx,Global ranking
