cik,name,country,fy,revenue,revenue_concept,cogs,cogs_concept,ppe_net,ppe_net_concept,assets,assets_concept,intangibles,intangibles_concept,goodwill,goodwill_concept,rnd,rnd_concept,liabilities,liabilities_concept,units
1122491,BRF S.A.,Brazil,2017,28314160000,ifrs-full:Revenue,22601215000,ifrs-full:CostOfSales,12190583000,ifrs-full:PropertyPlantAndEquipment,45228500000,ifrs-full:Assets,663184000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,52000000,ifrs-full:ResearchAndDevelopmentExpense,18641300000,ifrs-full:Liabilities,BRL
1122491,BRF S.A.,Brazil,2018,30188421000,ifrs-full:Revenue,25320753000,ifrs-full:CostOfSales,10696998000,ifrs-full:PropertyPlantAndEquipment,42382377000,ifrs-full:Assets,-206334000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,53500000,ifrs-full:ResearchAndDevelopmentExpense,20361960000,ifrs-full:Liabilities,BRL
1122491,BRF S.A.,Brazil,2019,33446980000,ifrs-full:Revenue,25490912000,ifrs-full:CostOfSales,12276889000,ifrs-full:PropertyPlantAndEquipment,41770139000,ifrs-full:Assets,2748337000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,20228277000,ifrs-full:Liabilities,BRL
1122491,BRF S.A.,Brazil,2020,39469700000,ifrs-full:Revenue,30505478000,ifrs-full:CostOfSales,12215580000,ifrs-full:PropertyPlantAndEquipment,49664906000,ifrs-full:Assets,3051229000,ifrs-full:IntangibleAssetsOtherThanGoodwill,2935577000,ifrs-full:Goodwill,,,25411044000,ifrs-full:Liabilities,BRL
1122491,BRF S.A.,Brazil,2021,48343305000,ifrs-full:Revenue,38650772000,ifrs-full:CostOfSales,13040862000,ifrs-full:PropertyPlantAndEquipment,55903387000,ifrs-full:Assets,,,3425183000,ifrs-full:Goodwill,,,25852475000,ifrs-full:Liabilities,BRL
1122491,BRF S.A.,Brazil,2022,53805028000,ifrs-full:Revenue,45672376000,ifrs-full:CostOfSales,14290884000,ifrs-full:PropertyPlantAndEquipment,57854447000,ifrs-full:Assets,,,3474103000,ifrs-full:Goodwill,,,,,BRL
1122491,BRF S.A.,Brazil,2023,53615440000,ifrs-full:Revenue,44781739000,ifrs-full:CostOfSales,14608914000,ifrs-full:PropertyPlantAndEquipment,57272090000,ifrs-full:Assets,,,3390938000,ifrs-full:Goodwill,48041000,ifrs-full:ResearchAndDevelopmentExpense,,,BRL
1122491,BRF S.A.,Brazil,2024,61379038000,ifrs-full:Revenue,45543222000,ifrs-full:CostOfSales,15068229000,ifrs-full:PropertyPlantAndEquipment,62675076000,ifrs-full:Assets,,,3771262000,ifrs-full:Goodwill,66068000,ifrs-full:ResearchAndDevelopmentExpense,,,BRL
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2016,9753491000,ifrs-full:Revenue,,,323099000,ifrs-full:PropertyPlantAndEquipment,29216091000,us-gaap:Assets,,,,,,,6462137000,us-gaap:Liabilities,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2017,12589818000,ifrs-full:Revenue,,,473238000,ifrs-full:PropertyPlantAndEquipment,56614103000,us-gaap:Assets,,,2362124000,ifrs-full:Goodwill,,,22925802000,us-gaap:Liabilities,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2018,15410241000,ifrs-full:Revenue,,,558480000,ifrs-full:PropertyPlantAndEquipment,,,,,2362124000,ifrs-full:Goodwill,,,,,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2019,16821638000,ifrs-full:Revenue,,,520623000,ifrs-full:PropertyPlantAndEquipment,,,,,2567365000,ifrs-full:Goodwill,,,,,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2020,12624731000,ifrs-full:Revenue,,,504385000,ifrs-full:PropertyPlantAndEquipment,,,,,2567365000,ifrs-full:Goodwill,,,,,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2021,18784661000,ifrs-full:Revenue,,,184590000,ifrs-full:PropertyPlantAndEquipment,,,,,2603242000,ifrs-full:Goodwill,,,,,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2022,25313882000,ifrs-full:Revenue,,,171004000,ifrs-full:PropertyPlantAndEquipment,,,,,2469378000,ifrs-full:Goodwill,,,,,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2023,25821644000,ifrs-full:Revenue,,,184016000,ifrs-full:PropertyPlantAndEquipment,,,,,2149185000,ifrs-full:Goodwill,,,,,MXN
1123452,SOUTHEAST AIRPORT GROUP,Mexico,2024,31332787000,ifrs-full:Revenue,,,268450000,ifrs-full:PropertyPlantAndEquipment,,,,,2623663000,ifrs-full:Goodwill,,,,,MXN
1128173,IRSA PROPIEDADES COMERCIALES S.A.,Argentina,2015,3858500000,ifrs-full:Revenue,,,118325000,ifrs-full:PropertyPlantAndEquipment,,,,,,,,,,,ARS
1128173,IRSA PROPIEDADES COMERCIALES S.A.,Argentina,2016,11275368000,ifrs-full:Revenue,,,371033000,ifrs-full:PropertyPlantAndEquipment,42421508000,ifrs-full:Assets,111560000,ifrs-full:IntangibleAssetsOtherThanGoodwill,63072000,ifrs-full:Goodwill,,,19405260000,ifrs-full:Liabilities,ARS
1128173,IRSA PROPIEDADES COMERCIALES S.A.,Argentina,2017,10894651000,ifrs-full:Revenue,,,314659000,ifrs-full:PropertyPlantAndEquipment,106206871000,ifrs-full:Assets,469857000,ifrs-full:IntangibleAssetsOtherThanGoodwill,192088000,ifrs-full:Goodwill,,,46755303000,ifrs-full:Liabilities,ARS;USD
1128173,IRSA PROPIEDADES COMERCIALES S.A.,Argentina,2018,21833000000,ifrs-full:Revenue,,,712000000,ifrs-full:PropertyPlantAndEquipment,173881000000,ifrs-full:Assets,405770000,ifrs-full:IntangibleAssetsOtherThanGoodwill,136000000,ifrs-full:Goodwill,,,40385939000,ifrs-full:Liabilities,ARS
1128173,IRSA PROPIEDADES COMERCIALES S.A.,Argentina,2019,17532000000,ifrs-full:Revenue,,,528000000,ifrs-full:PropertyPlantAndEquipment,217042000000,ifrs-full:Assets,1528000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,136000000,ifrs-full:Goodwill,,,103529000000,ifrs-full:Liabilities,ARS
1128173,IRSA PROPIEDADES COMERCIALES S.A.,Argentina,2020,11003000000,ifrs-full:Revenue,,,1373000000,ifrs-full:PropertyPlantAndEquipment,177404000000,ifrs-full:Assets,1474000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,136000000,ifrs-full:Goodwill,,,99391000000,ifrs-full:Liabilities,ARS
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2016,975412488000,ifrs-full:Revenue,485060579000,ifrs-full:CostOfSales,701190066000,ifrs-full:PropertyPlantAndEquipment,1515042274000,ifrs-full:Assets,152369446000,ifrs-full:IntangibleAssetsOtherThanGoodwill,152632635000,ifrs-full:Goodwill,,,1244018507000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2017,1021633535000,ifrs-full:Revenue,496335746000,ifrs-full:CostOfSales,676343198000,ifrs-full:PropertyPlantAndEquipment,1486211852000,ifrs-full:Assets,143539626000,ifrs-full:IntangibleAssetsOtherThanGoodwill,151463232000,ifrs-full:Goodwill,,,1225578335000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2018,1038207681000,ifrs-full:Revenue,508822430000,ifrs-full:CostOfSales,640000720000,ifrs-full:PropertyPlantAndEquipment,1429223392000,ifrs-full:Assets,122137703000,ifrs-full:IntangibleAssetsOtherThanGoodwill,145566497000,ifrs-full:Goodwill,,,1183350970000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2019,851483476000,ifrs-full:Revenue,348776249000,ifrs-full:CostOfSales,639343370000,ifrs-full:PropertyPlantAndEquipment,1531933657000,ifrs-full:Assets,125169389000,ifrs-full:IntangibleAssetsOtherThanGoodwill,152899801000,ifrs-full:Goodwill,,,1305026792000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2020,815399087000,ifrs-full:Revenue,323468972000,ifrs-full:CostOfSales,722929631000,ifrs-full:PropertyPlantAndEquipment,1625048227000,ifrs-full:Assets,133456967000,ifrs-full:IntangibleAssetsOtherThanGoodwill,143052859000,ifrs-full:Goodwill,,,1309930609000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2021,830687452000,ifrs-full:Revenue,328510002000,ifrs-full:CostOfSales,731196679000,ifrs-full:PropertyPlantAndEquipment,1689649849000,ifrs-full:Assets,143225764000,ifrs-full:IntangibleAssetsOtherThanGoodwill,136578194000,ifrs-full:Goodwill,,,1235608123000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2022,844501397000,ifrs-full:Revenue,330532450000,ifrs-full:CostOfSales,657226210000,ifrs-full:PropertyPlantAndEquipment,1618099344000,ifrs-full:Assets,128893422000,ifrs-full:IntangibleAssetsOtherThanGoodwill,141121365000,ifrs-full:Goodwill,,,1180270071000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2023,816012844000,ifrs-full:Revenue,316476140000,ifrs-full:CostOfSales,628650904000,ifrs-full:PropertyPlantAndEquipment,1564185960000,ifrs-full:Assets,121498519000,ifrs-full:IntangibleAssetsOtherThanGoodwill,146078897000,ifrs-full:Goodwill,,,1142483578000,ifrs-full:Liabilities,MXN
1129137,AMERICA MOVIL SAB DE CV/,Mexico,2024,869220584000,ifrs-full:Revenue,331177822000,ifrs-full:CostOfSales,713784429000,ifrs-full:PropertyPlantAndEquipment,1793920957000,ifrs-full:Assets,141736581000,ifrs-full:IntangibleAssetsOtherThanGoodwill,156836369000,ifrs-full:Goodwill,,,1361736636000,ifrs-full:Liabilities,MXN
1132597,Itau Unibanco Holding S.A.,Brazil,2016,,,,,8042000000,ifrs-full:PropertyPlantAndEquipment,1351314000000,ifrs-full:Assets,7381000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,9675000000,ifrs-full:Goodwill,,,1218930000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2017,111523000000,ifrs-full:Revenue,,,7359000000,ifrs-full:PropertyPlantAndEquipment,1436239000000,ifrs-full:Assets,8667000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,10716000000,ifrs-full:Goodwill,,,1291883000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2018,104200000000,ifrs-full:Revenue,,,7302000000,ifrs-full:PropertyPlantAndEquipment,1552797000000,ifrs-full:Assets,,,,,,,1402331000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2019,117079000000,ifrs-full:Revenue,,,7166000000,ifrs-full:PropertyPlantAndEquipment,1637481000000,ifrs-full:Assets,,,,,,,1488016000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2020,100199000000,ifrs-full:Revenue,,,6937000000,ifrs-full:PropertyPlantAndEquipment,2019251000000,ifrs-full:Assets,,,,,,,1864726000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2021,126374000000,ifrs-full:Revenue,,,6963000000,ifrs-full:PropertyPlantAndEquipment,2069206000000,ifrs-full:Assets,,,,,,,1904730000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2022,142279000000,ifrs-full:Revenue,,,7767000000,ifrs-full:PropertyPlantAndEquipment,2321066000000,ifrs-full:Assets,,,,,,,2143959000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2023,154971000000,ifrs-full:Revenue,,,9135000000,ifrs-full:PropertyPlantAndEquipment,2543100000000,ifrs-full:Assets,,,,,,,2344050000000,ifrs-full:Liabilities,BRL
1132597,Itau Unibanco Holding S.A.,Brazil,2024,168050000000,ifrs-full:Revenue,,,9193000000,ifrs-full:PropertyPlantAndEquipment,2854475000000,ifrs-full:Assets,,,,,,,2633191000000,ifrs-full:Liabilities,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2016,,,,,3775000000,ifrs-full:PropertyPlantAndEquipment,,,10820000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2017,21712000000,ifrs-full:Revenue,17488000000,ifrs-full:CostOfSales,2762000000,ifrs-full:PropertyPlantAndEquipment,,,11156000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,,,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2018,22266000000,ifrs-full:Revenue,17677000000,ifrs-full:CostOfSales,2662000000,ifrs-full:PropertyPlantAndEquipment,59855000000,ifrs-full:Assets,10777000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,225000000,ifrs-full:ResearchAndDevelopmentExpense,43916000000,ifrs-full:Liabilities,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2019,25486000000,ifrs-full:Revenue,19598000000,ifrs-full:CostOfSales,2450000000,ifrs-full:PropertyPlantAndEquipment,50526000000,ifrs-full:Assets,11624000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,199000000,ifrs-full:ResearchAndDevelopmentExpense,-34423000000,ifrs-full:Liabilities,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2020,25228000000,ifrs-full:Revenue,19845000000,ifrs-full:CostOfSales,2407000000,ifrs-full:PropertyPlantAndEquipment,54083000000,ifrs-full:Assets,11810000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,225000000,ifrs-full:ResearchAndDevelopmentExpense,36605000000,ifrs-full:Liabilities,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2021,33646000000,ifrs-full:Revenue,26923000000,ifrs-full:CostOfSales,2419000000,ifrs-full:PropertyPlantAndEquipment,52046000000,ifrs-full:Assets,12953000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,32584000000,ifrs-full:Liabilities,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2022,34463000000,ifrs-full:Revenue,27651000000,ifrs-full:CostOfSales,2411000000,ifrs-full:PropertyPlantAndEquipment,53671000000,ifrs-full:Assets,14621000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,6000000,ifrs-full:ResearchAndDevelopmentExpense,31887000000,ifrs-full:Liabilities,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2023,36850000000,ifrs-full:Revenue,28466000000,ifrs-full:CostOfSales,3256000000,ifrs-full:PropertyPlantAndEquipment,55000000000,ifrs-full:Assets,15249000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,6000000,ifrs-full:Goodwill,6000000,ifrs-full:ResearchAndDevelopmentExpense,30344000000,ifrs-full:Liabilities,BRL
1157557,ENERGY CO OF MINAS GERAIS,Brazil,2024,39820000000,ifrs-full:Revenue,31664000000,ifrs-full:CostOfSales,3715000000,ifrs-full:PropertyPlantAndEquipment,59726000000,ifrs-full:Assets,16806000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,3000000,ifrs-full:ResearchAndDevelopmentExpense,32344000000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2016,,,,,8397116000,ifrs-full:PropertyPlantAndEquipment,1192029656000,ifrs-full:Assets,15797526000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1086550449000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2017,,,,,8432475000,ifrs-full:PropertyPlantAndEquipment,1224353440000,ifrs-full:Assets,16179307000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1106659736000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2018,,,,,14659222000,ifrs-full:PropertyPlantAndEquipment,1305543714000,ifrs-full:Assets,16128548000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1180867594000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2019,,,,,14071129000,ifrs-full:PropertyPlantAndEquipment,1378527685000,ifrs-full:Assets,14724647000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1242984111000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2020,,,,,14071129000,ifrs-full:PropertyPlantAndEquipment,1604653790000,ifrs-full:Assets,14669464000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1458536416000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2021,,,,,13513105000,ifrs-full:PropertyPlantAndEquipment,1675572193000,ifrs-full:Assets,14911007000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1525343486000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2022,,,,,11971122000,ifrs-full:PropertyPlantAndEquipment,1792288792000,ifrs-full:Assets,18799813000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1632277955000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2023,,,,,11118009000,ifrs-full:PropertyPlantAndEquipment,1927523249000,ifrs-full:Assets,22107146000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1760509125000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2024,,,,,10220444000,ifrs-full:PropertyPlantAndEquipment,2069484362000,ifrs-full:Assets,23749208000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,1900541870000,ifrs-full:Liabilities,BRL
1160330,BANK BRADESCO,Brazil,2025,,,,,9405491000,ifrs-full:PropertyPlantAndEquipment,2330327216000,ifrs-full:Assets,25739659000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,2151378586000,ifrs-full:Liabilities,BRL
1160846,OI S.A. - In Judicial Reorganization,Brazil,2016,25996423000,us-gaap:Revenues,16741791000,us-gaap:CostOfRevenue,26079832000,us-gaap:PropertyPlantAndEquipmentNet,74046854000,us-gaap:Assets,10511059000,us-gaap:IntangibleAssetsNetExcludingGoodwill,,,,,79396148000,us-gaap:Liabilities,BRL
1160846,OI S.A. - In Judicial Reorganization,Brazil,2017,23789654000,us-gaap:Revenues,15676216000,us-gaap:CostOfRevenue,27083454000,us-gaap:PropertyPlantAndEquipmentNet,70986768000,us-gaap:Assets,9254839000,us-gaap:IntangibleAssetsNetExcludingGoodwill,,,,,80670829000,us-gaap:Liabilities,BRL
1160846,OI S.A. - In Judicial Reorganization,Brazil,2018,22060014000,us-gaap:Revenues,15822732000,us-gaap:CostOfRevenue,28468798000,us-gaap:PropertyPlantAndEquipmentNet,67247601000,us-gaap:Assets,8025442000,us-gaap:IntangibleAssetsNetExcludingGoodwill,,,,,38048105000,us-gaap:Liabilities,BRL
1161125,BANK OF CHILE,Chile,2016,,,,,219082000000,ifrs-full:PropertyPlantAndEquipment,31357304000000,ifrs-full:Assets,,,16714000000,ifrs-full:Goodwill,,,28049630000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2017,,,,,216259000000,ifrs-full:PropertyPlantAndEquipment,32561437000000,ifrs-full:Assets,,,16714000000,ifrs-full:Goodwill,,,29016089000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2018,,,,,215872000000,ifrs-full:PropertyPlantAndEquipment,35601430000000,ifrs-full:Assets,,,85471000000,ifrs-full:Goodwill,,,31927714000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2019,,,,,220262000000,ifrs-full:PropertyPlantAndEquipment,41013874000000,ifrs-full:Assets,91717000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,37108113000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2020,,,,,217928000000,ifrs-full:PropertyPlantAndEquipment,45550960000000,ifrs-full:Assets,94111000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,41553879000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2021,103000000,ifrs-full:RevenueFromContractsWithCustomers,,,222320000000,ifrs-full:PropertyPlantAndEquipment,51425948000000,ifrs-full:Assets,105942000000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,46606976000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2022,92000000,ifrs-full:RevenueFromContractsWithCustomers,,,210124000000,ifrs-full:PropertyPlantAndEquipment,55108854000000,ifrs-full:Assets,,,,,,,49677417000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2023,,,,,201657000000,ifrs-full:PropertyPlantAndEquipment,55718041000000,ifrs-full:Assets,,,,,,,49636096000000,ifrs-full:Liabilities,CLP
1161125,BANK OF CHILE,Chile,2024,,,,,189073000000,ifrs-full:PropertyPlantAndEquipment,52055542000000,ifrs-full:Assets,,,,,,,45550646000000,ifrs-full:Liabilities,CLP
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2016,14098208000,ifrs-full:Revenue,9013120000,ifrs-full:CostOfSales,302383000,ifrs-full:PropertyPlantAndEquipment,36745034000,ifrs-full:Assets,31246788000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,21325823000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2017,14608233000,ifrs-full:Revenue,8778963000,ifrs-full:CostOfSales,255050000,ifrs-full:PropertyPlantAndEquipment,39546444000,ifrs-full:Assets,33466132000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,22033435000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2018,16085094000,ifrs-full:Revenue,9086456000,ifrs-full:CostOfSales,267612000,ifrs-full:PropertyPlantAndEquipment,43565118000,ifrs-full:Assets,29012460000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,24013430000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2019,17983654000,ifrs-full:Revenue,10137637000,ifrs-full:CostOfSales,314393000,ifrs-full:PropertyPlantAndEquipment,46457800000,ifrs-full:Assets,32325447000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,24822017000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2020,17797541000,ifrs-full:Revenue,11179667000,ifrs-full:CostOfSales,268251000,ifrs-full:PropertyPlantAndEquipment,50418636000,ifrs-full:Assets,34405575000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,27624932000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2021,19491061000,ifrs-full:Revenue,12800042000,ifrs-full:CostOfSales,291157000,ifrs-full:PropertyPlantAndEquipment,53165485000,ifrs-full:Assets,39320871000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,28233626000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2022,22055720000,ifrs-full:Revenue,14350903000,ifrs-full:CostOfSales,338939000,ifrs-full:PropertyPlantAndEquipment,57207765000,ifrs-full:Assets,39320871000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,29874232000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2023,25572056000,ifrs-full:Revenue,16051866000,ifrs-full:CostOfSales,474559000,ifrs-full:PropertyPlantAndEquipment,61470957000,ifrs-full:Assets,44012858000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,31613581000,ifrs-full:Liabilities,BRL
1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,Brazil,2024,36145477000,ifrs-full:Revenue,16603073000,ifrs-full:CostOfSales,561548000,ifrs-full:PropertyPlantAndEquipment,80965430000,ifrs-full:Assets,44771124000,ifrs-full:IntangibleAssetsOtherThanGoodwill,,,,,44037376000,ifrs-full:Liabilities,BRL
1190723,TENARIS SA,Argentina,2016,4293592000,ifrs-full:Revenue,3165684000,ifrs-full:CostOfSales,6001939000,ifrs-full:PropertyPlantAndEquipment,14003275000,ifrs-full:Assets,,,,,68600000,ifrs-full:ResearchAndDevelopmentExpense,2590203000,ifrs-full:Liabilities,USD
1190723,TENARIS SA,Argentina,2017,5288504000,ifrs-full:Revenue,3685057000,ifrs-full:CostOfSales,6229143000,ifrs-full:PropertyPlantAndEquipment,14398218000,ifrs-full:Assets,,,1292000000,ifrs-full:Goodwill,63700000,ifrs-full:ResearchAndDevelopmentExpense,2817248000,ifrs-full:Liabilities,USD
